timestamps,words,terms,,,,,Marker
3193.620375284,1,A,94987.6015625,537.4923706054688,462.43524169921875,120613.8125,0
3193.624985781,1,A,98914.3125,527.2553100585938,430.42755126953125,124857.78125,0
3193.626995445,1,A,98994.8671875,697.0391235351562,576.8761596679688,125442.7265625,0
3193.644193206,1,A,94901.8671875,589.4378662109375,366.2780456542969,119832.484375,0
3193.646019557,1,A,97772.0546875,635.1694946289062,461.9435119628906,124001.890625,0
3193.648837412,1,A,100264.8046875,636.242431640625,471.5100402832031,126261.3828125,0
3193.649933414,1,A,95109.9609375,641.7409057617188,515.9453125,120988.609375,0
3193.694277616,1,A,96541.2734375,593.3270263671875,456.0426330566406,122764.9453125,0
3193.695961418,1,A,100850.6875,627.346435546875,450.67822265625,125747.46875,0
3193.700282132,1,A,97086.65625,601.10546875,475.7568664550781,123384.046875,0
3193.701644904,1,A,95179.7890625,602.4912719726562,483.84820556640625,120528.921875,0
3193.706356665,1,A,99233.2265625,561.5428466796875,430.5616455078125,124815.046875,0
3193.707612639,1,A,98752.0859375,639.5504760742188,544.779052734375,125360.609375,0
3193.745086407,1,A,94871.5546875,607.095703125,487.3797912597656,119872.2734375,0
3193.747291921,1,A,97637.1328125,601.1948852539062,446.8337097167969,124009.625,0
3193.752252611,1,A,101701.7109375,566.5049438476562,382.7289123535156,128320.875,0
3193.754567966,1,A,101657.453125,678.8001098632812,574.9539184570312,128947.484375,0
3193.843322407,1,A,105581.3046875,628.0169677734375,527.1658935546875,133276.03125,0
3193.844215997,1,A,105757.078125,749.2528076171875,642.2774047851562,133946.71875,0
3193.847047475,1,A,101648.9140625,732.0419921875,615.7681884765625,128376.3984375,0
3193.848343246,1,A,104405.203125,755.9136352539062,614.5165405273438,132607.046875,0
3193.89724725,1,A,107106.6328125,722.5648193359375,578.3513793945312,134641.40625,0
3193.899518025,1,A,101896.890625,764.4967041015625,633.5155029296875,129493.0859375,0
3193.906341957,1,A,103411.4375,691.36181640625,630.78857421875,131195.078125,0
3193.907693216,1,A,107430.6875,736.4229125976562,620.4173583984375,134221.28125,0
3193.911398927,1,A,111488.6875,723.7718505859375,509.91033935546875,138681.046875,0
3193.912675071,1,A,111456.4609375,806.8309326171875,647.77587890625,139014.53125,0
3193.945766001,1,A,107374.453125,778.5336303710938,632.2637939453125,133619.21875,0
3193.947673479,1,A,110138.0625,735.5288696289062,582.41943359375,137834.3125,0
3193.95114466,1,A,114094.0078125,653.3638305664062,506.28936767578125,142214.984375,0
3193.952348842,1,A,113621.359375,811.1671752929688,597.3950805664062,142788.265625,0
3193.956435131,1,A,113823.109375,907.8161010742188,670.0829467773438,143463.90625,0
3193.95839238,1,A,109724.6015625,844.0242309570312,731.8184814453125,138061.234375,0
3193.963852916,1,A,112432.828125,801.9135131835938,708.4385375976562,142088.96875,0
3193.965850945,1,A,115188.3046875,851.6238403320312,713.2218017578125,144244.125,0
3193.972219133,1,A,109853.3515625,812.955322265625,687.4725952148438,139286.375,0
3193.97389643,1,A,111291.4609375,831.1049194335938,648.7593994140625,140676.34375,0
3194.094349832,1,A,115449.8203125,859.5810546875,679.6494750976562,143839.109375,0
3194.095702054,1,A,111584.7578125,855.7365112304688,671.6475830078125,141534.6875,0
3194.099825551,1,A,111811.40625,915.8180541992188,717.5133666992188,142243.8125,0
3194.101134759,1,A,107735.34375,968.8363647460938,742.7708129882812,136806.40625,0
3194.146353001,1,A,110374.9921875,888.86181640625,694.35693359375,140740.4375,0
3194.148774792,1,A,113275.265625,886.716064453125,694.2228393554688,142953.21875,0
3194.154883929,1,A,107887.46875,887.0289916992188,775.4937744140625,137907.765625,0
3194.157297629,1,A,109384.09375,904.8209838867188,719.5697021484375,139620.21875,0
3194.161344421,1,A,113483.2265625,916.0415649414062,750.0574951171875,142711.28125,0
3194.162602848,1,A,110026.4375,879.6976318359375,744.5142822265625,140294.25,0
3194.16644083,1,A,108024.0390625,900.8870849609375,750.0574951171875,137370.875,0
3194.167778518,1,A,111958.078125,836.2011108398438,648.8488159179688,141962.234375,0
3194.173456808,1,A,111568.890625,972.5020751953125,827.7074584960938,142259.421875,0
3194.175369136,1,A,107667.5234375,908.799560546875,684.16455078125,136808.09375,0
3194.18153432,1,A,108109.9140625,1057.2152099609375,896.103759765625,137585.71875,0
3194.183657997,1,A,103121.71875,918.097900390625,752.3373413085938,132489.921875,0
3194.196271318,1,A,106737.46875,981.3533325195312,740.2673950195312,135949.75,0
3194.198303714,1,A,108827.8046875,938.1697998046875,709.198486328125,138581.359375,0
3194.205251327,1,A,104149.8046875,945.9035034179688,754.483154296875,133284.484375,0
3194.207513785,1,A,105554.484375,969.5516357421875,761.2333374023438,134868.6875,0
3194.24504922,1,A,108980.6015625,922.5235595703125,780.5899658203125,138328.546875,0
3194.247594556,1,A,106392.046875,988.908203125,725.6046752929688,135460.28125,0
3194.253115281,1,A,103712.296875,1000.9781494140625,765.92724609375,132880.140625,0
3194.255127116,1,A,108025.734375,912.8228759765625,699.5425415039062,136943.6875,0
3194.257641422,1,A,107716.7421875,988.058837890625,829.1826782226562,137679.5,0
3194.25880401,1,A,103088.4140625,934.7276000976562,776.4325561523438,132433.0625,0
3194.292281173,1,A,106723.5703125,947.9151000976562,734.7241821289062,135870.125,0
3194.292759363,1,A,108847.875,934.191162109375,749.1187133789062,138544.96875,0
3194.293831263,1,A,104137.15625,942.9977416992188,815.5927734375,133233.828125,0
3194.294217064,1,A,105386.3984375,964.276611328125,820.8231201171875,134634.609375,0
3194.29538181,1,A,105516.53125,1136.9661865234375,960.2086181640625,135284.296875,0
3194.295780455,1,A,100642.59375,1094.2744140625,978.4923095703125,130173.7890625,0
3194.296866407,1,A,104121.9140625,1089.0887451171875,907.0114135742188,133767.765625,0
3194.297260611,1,A,106362.046875,1061.417236328125,889.2194213867188,136349.03125,0
3194.29842841,1,A,101559.8203125,1121.1859130859375,875.316650390625,130984.53125,0
3194.298853196,1,A,102894.4453125,1110.7698974609375,931.9559936523438,132439.859375,0
3194.300421515,1,A,106427.5859375,1061.5513916015625,929.0502319335938,136001.953125,0
3194.301181193,1,A,103471.65625,1179.0322265625,888.5936279296875,133243.703125,0
3194.303798179,1,A,103823.296875,1330.84521484375,986.8071899414062,134113.1875,0
3194.305643104,1,A,98846.765625,1183.6365966796875,888.012451171875,128832.546875,0
3194.342668733,1,A,102378.1640625,1213.543212890625,906.3408813476562,132499.53125,0
3194.343328262,1,A,104656.703125,1202.009765625,879.8764038085938,135036.28125,0
3194.345005548,1,A,99814.7734375,1213.856201171875,929.8549194335938,129718.8828125,0
3194.345557538,1,A,101099.9140625,1202.6356201171875,904.06103515625,131091.0625,0
3194.346980289,1,A,104620.0859375,1207.150634765625,925.5634155273438,134704.078125,0
3194.347505213,1,A,101825.046875,1233.033935546875,915.102783203125,132020.796875,0
3194.349025374,1,A,99168.765625,1238.08544921875,923.0152587890625,129408.1953125,0
3194.349553579,1,A,103622.6171875,1174.561767578125,853.68017578125,133425.65625,0
3194.392752421,1,A,103835.9453125,1274.5634765625,930.1231689453125,134062.546875,0
3194.393532269,1,A,98930.8515625,1213.6326904296875,945.0540771484375,128927.5859375,0
3194.395261359,1,A,102349.5546875,1180.1944580078125,933.6994018554688,132441.59375,0
3194.395818524,1,A,104595.6796875,1219.31005859375,924.9375610351562,135057.515625,0
3194.397334399,1,A,99860.734375,1246.8026123046875,887.3865966796875,129727.3828125,0
3194.397864918,1,A,101232.4140625,1213.453857421875,919.3048706054688,131258.03125,0
3194.399253558,1,A,104580.75,1180.50732421875,903.1222534179688,134744.9375,0
3194.399773948,1,A,102253.0859375,1224.3614501953125,927.798583984375,131988.84375,0
3194.401181647,1,A,99405.828125,1209.967041015625,924.04345703125,129397.421875,0
3194.401709934,1,A,103714.125,1177.378173828125,899.9929809570312,133419.9375,0
3194.40400653,1,A,103452.34375,1216.1361083984375,924.1775512695312,134155.125,0
3194.404830012,1,A,98944.0390625,1253.1953125,943.6235961914062,128900.71875,0
3194.442758978,1,A,102413.1640625,1241.9747314453125,905.8938598632812,132399.9375,0
3194.443568281,1,A,104620.359375,1202.9932861328125,898.3836669921875,135011.515625,0
3194.445229292,1,A,99860.421875,1188.956298828125,881.4410400390625,129752.1484375,0
3194.445746461,1,A,101061.6484375,1227.89306640625,910.85595703125,131154.9375,0
3194.447122262,1,A,104549.234375,1188.419921875,896.8190307617188,134710.875,0
3194.447610218,1,A,101911.546875,1256.0562744140625,945.188232421875,132028.21875,0
3194.449039042,1,A,99076.5859375,1228.340087890625,942.3718872070312,129267.0703125,0
3194.449524347,1,A,103640.453125,1131.288818359375,875.8084106445312,133310.71875,0
3194.492897868,1,A,103819.71875,1263.2088623046875,922.1658935546875,134048.375,0
3194.493740312,1,A,98902.828125,1208.89404296875,1004.0180053710938,128842.3828125,0
3194.495776264,1,A,102339.0078125,1207.552978515625,882.022216796875,132369.75,0
3194.496317161,1,A,104611.234375,1223.8250732421875,872.723876953125,135008.0625,0
3194.497794991,1,A,99908.6953125,1237.638427734375,931.7771606445312,129781.421875,0
3194.498288036,1,A,101150.3359375,1191.10205078125,887.4313354492188,131269.421875,0
3194.542896469,1,A,104659.296875,1220.248779296875,882.7374267578125,134687.453125,0
3194.544025629,1,A,101878.421875,1199.7298583984375,922.1658935546875,132049.09375,0
3194.547305831,1,A,99071.2265625,1231.8270263671875,894.4497680664062,129257.0078125,0
3194.548421188,1,A,103382.828125,1156.188720703125,883.765625,133369.46875,0
3194.551688953,1,A,103699.328125,1310.3262939453125,1006.7001953125,133965.21875,0
3194.552837026,1,A,98924.1484375,1233.6151123046875,924.5798950195312,128876.8046875,0
3194.556098706,1,A,102534.7578125,1233.749267578125,934.3252563476562,132546.0625,0
3194.557192801,1,A,104692.375,1160.7930908203125,920.9589233398438,134978.15625,0
3194.593205816,2,R,99904.8984375,1208.0894775390625,883.0950927734375,129715.890625,0
3194.594538158,2,R,101115.9140625,1233.346923828125,918.500244140625,131149.625,0
3194.598210709,2,R,104622.1484375,1174.561767578125,911.5711669921875,134650.34375,0
3194.599327709,2,R,101799.609375,1228.1165771484375,913.001708984375,132079.40625,0
3194.642635912,2,R,101725.0,1348.5030517578125,989.2211303710938,133080.09375,0
3194.643208596,2,R,97628.109375,1257.3973388671875,918.142578125,127530.0234375,0
3194.64505303,2,R,100890.03125,1239.650146484375,914.1192626953125,131011.578125,0
3194.645799231,2,R,103069.546875,1318.06005859375,944.8753051757812,133822.53125,0
3194.693331006,2,R,98261.109375,1282.118408203125,916.801513671875,128508.359375,0
3194.694101474,2,R,99576.8671875,1316.406005859375,902.0493774414062,129950.984375,0
3194.696141578,2,R,103002.4453125,1294.2330322265625,869.2816772460938,133454.625,0
3194.696931613,2,R,100463.15625,1323.290283203125,923.596435546875,130694.453125,0
3194.699209296,2,R,100249.828125,1400.8956298828125,990.6516723632812,131534.15625,0
3194.699941288,2,R,95657.265625,1383.7294921875,960.2979736328125,126267.4609375,0
3194.742564163,2,R,98999.5625,1407.645751953125,975.9442138671875,129696.4453125,0
3194.743312019,2,R,101381.140625,1339.294189453125,949.9714965820312,132412.890625,0
3194.744848333,2,R,101476.5859375,1403.3095703125,1001.5145874023438,132950.640625,0
3194.745360332,2,R,96676.953125,1405.00830078125,1035.7574462890625,127833.6953125,0
3194.794323721,2,R,100262.5703125,1392.759521484375,996.463134765625,131491.421875,0
3194.795798514,2,R,102530.203125,1391.5972900390625,937.1416015625,134065.3125,0
3194.79973638,2,R,102998.3828125,1585.92333984375,955.7382202148438,134900.59375,0
3194.80104643,2,R,98142.8671875,1524.3218994140625,939.8685302734375,129698.90625,0
3194.842015406,2,R,101643.8203125,1520.25390625,989.6234741210938,133375.859375,0
3194.842602895,2,R,103872.734375,1505.5911865234375,977.2406005859375,135810.9375,0
3194.843730528,2,R,99068.1875,1559.1011962890625,958.2863159179688,130634.4609375,0
3194.844097536,2,R,100318.2734375,1535.6319580078125,960.1192016601562,131969.96875,0
3194.894299365,2,R,100188.859375,1584.71630859375,1051.58251953125,132884.875,0
3194.895825189,2,R,95495.9296875,1586.9515380859375,1023.9110717773438,127492.828125,0
3194.899793589,2,R,98980.7421875,1520.790283203125,1015.59619140625,131069.6875,0
3194.901160436,2,R,101217.84375,1566.477294921875,948.2727661132812,133644.484375,0
3194.905099672,2,R,96428.3125,1607.649169921875,922.9705810546875,128479.8359375,0
3194.906352338,2,R,97620.5078125,1578.770751953125,964.4554443359375,129709.046875,0
3194.91035591,2,R,1908.16845703125,179.86448669433594,198.97523498535156,2188.861572265625,0
3194.942539074,2,R,-2970.278564453125,83.93080139160156,142.02297973632812,-3169.611572265625,0
3194.943251319,2,R,450.3876647949219,103.37681579589844,191.01800537109375,450.6558837890625,0
3194.944775358,2,R,2766.52001953125,146.47097778320312,157.44569396972656,3102.37744140625,0
3194.94537811,2,R,-1998.961181640625,113.43510437011719,197.00827026367188,-2032.8017578125,0
3194.946708533,2,R,2275.720458984375,49.28559494018555,120.16297912597656,2035.5286865234375,0
3194.947159724,2,R,2706.438720703125,226.5796356201172,254.31814575195312,2806.93212890625,0
3194.992358123,2,R,-2167.44873046875,144.8616485595703,217.0354461669922,-2435.89306640625,0
3194.992903509,2,R,1253.2623291015625,145.08517456054688,186.27943420410156,992.1045532226562,0
3194.994033101,2,R,3616.8251953125,148.97438049316406,218.46595764160156,3773.42138671875,0
3194.994482734,2,R,-1247.5849609375,105.3437728881836,227.8536834716797,-1401.9908447265625,0
3195.143596543,2,R,-46.58103561401367,195.82363891601562,195.13072204589844,-270.23260498046875,0
3195.144871632,2,R,3547.13232421875,132.74700927734375,217.2589569091797,3292.85888671875,0
3195.148046589,2,R,7870.00439453125,59.746212005615234,107.02014923095703,7545.6806640625,0
3195.149129357,2,R,8257.3603515625,212.1851043701172,200.9421844482422,8174.2119140625,0
3195.151912723,2,R,3359.64599609375,147.14154052734375,163.88299560546875,2898.440185546875,0
3195.153301578,2,R,6802.17236328125,136.23388671875,199.01992797851562,6547.8095703125,0
3195.193073187,2,R,9059.162109375,110.97640991210938,176.93641662597656,9055.943359375,0
3195.193945753,2,R,4242.45068359375,116.43023681640625,132.59054565429688,3930.911865234375,0
3195.242630629,2,R,8559.33203125,66.317626953125,40.59076690673828,8186.1474609375,0
3195.24357643,2,R,8534.3876953125,100.4710922241211,169.33682250976562,8884.3271484375,0
3195.293485904,2,R,3832.51953125,210.35226440429688,93.96673583984375,3635.242919921875,0
3195.295430927,2,R,7178.79931640625,123.09105682373047,127.7625732421875,7163.9130859375,0
3195.343104239,2,R,11509.13671875,52.1019172668457,192.0908966064453,11459.6943359375,0
3195.343972151,2,R,11820.228515625,172.264892578125,237.33082580566406,12076.9609375,0
3195.392128325,2,R,6974.05712890625,96.04544830322266,173.62835693359375,6910.98046875,0
3195.392756661,2,R,9930.5224609375,92.06683349609375,207.5583038330078,10888.7861328125,0
3195.394234209,2,R,13299.2880859375,53.71124267578125,207.4241943359375,12724.2666015625,0
3195.394833061,2,R,7817.07568359375,125.77326965332031,203.57968139648438,7832.22998046875,0
3195.396066439,2,R,12107.9404296875,36.05336380004883,163.16773986816406,11892.3349609375,0
3195.396530958,2,R,12068.064453125,187.06175231933594,295.4006652832031,12930.2158203125,0
3195.397745391,2,R,16120.5703125,179.37274169921875,186.81588745117188,17041.193359375,0
3195.398195435,2,R,16657.369140625,225.64085388183594,324.10028076171875,17940.5390625,0
3195.399409743,2,R,20816.716796875,147.32034301757812,235.67678833007812,21999.615234375,0
3195.399864937,2,R,21353.560546875,279.3297424316406,358.52197265625,22891.181640625,0
3195.403421934,2,R,25420.416015625,147.0521240234375,313.68438720703125,26949.140625,0
3195.404454097,2,R,26033.61328125,310.5774841308594,463.5751647949219,27792.962890625,0
3195.407174293,2,R,30172.888671875,272.6689453125,426.82891845703125,32056.3359375,0
3195.407975112,2,R,30349.779296875,412.9037780761719,520.3486328125,32884.37890625,0
3195.442627803,2,R,34550.87890625,394.7988586425781,505.104736328125,36914.0859375,0
3195.443396381,2,R,35106.3203125,562.973388671875,646.7254028320312,37996.578125,0
3195.445429396,2,R,30127.201171875,380.0914001464844,513.1513671875,32539.759765625,0
3195.446139039,2,R,33509.78125,377.1409912109375,508.099853515625,36042.3203125,0
3195.492430759,2,R,36049.296875,442.8551025390625,512.1678466796875,38668.921875,0
3195.493022578,2,R,31025.33984375,457.33905029296875,513.7772216796875,33638.16796875,0
3195.494445863,2,R,32223.03515625,426.40423583984375,536.3077392578125,34800.81640625,0
3195.494918511,2,R,35752.375,429.08642578125,553.473876953125,38331.67578125,0
3195.496179006,2,R,33141.9140625,439.9493713378906,505.23883056640625,35952.69140625,0
3195.496662581,2,R,30348.3046875,460.73651123046875,549.7188110351562,32852.23828125,0
3195.544245176,2,R,34609.9765625,374.3693542480469,456.1990966796875,37050.1171875,0
3195.546310475,2,R,35043.15625,482.06005859375,601.6642456054688,37854.82421875,0
3195.595591289,2,R,30152.234375,438.384765625,509.6197814941406,32606.27734375,0
3195.597577203,2,R,33579.16015625,454.0309753417969,519.9015502929688,36113.71484375,0
3195.743973711,2,R,36040.7109375,456.623779296875,540.0628662109375,38711.74609375,0
3195.74530371,2,R,30965.5703125,477.5450134277344,571.4447021484375,33622.7890625,0
3195.748617816,2,R,32135.28125,391.7143249511719,529.736328125,34718.203125,0
3195.749674512,2,R,35740.3046875,417.642333984375,506.49053955078125,38176.01953125,0
3195.844162831,2,R,33216.97265625,423.3197021484375,537.1124267578125,35893.7265625,0
3195.846202214,2,R,30380.177734375,423.140869140625,504.9259033203125,32864.6640625,0
3195.851879606,2,R,34604.74609375,412.5014343261719,513.2407836914062,37078.81640625,0
3195.853857517,2,R,34995.6796875,478.97552490234375,594.556396484375,37906.0546875,0
3195.858706149,2,R,30253.17578125,385.72406005859375,566.3931884765625,32602.65625,0
3195.8599425,2,R,33540.671875,413.08258056640625,539.6158447265625,36012.01171875,0
3195.863244837,2,R,37754.421875,325.0614318847656,520.2144775390625,40258.80078125,0
3195.864484172,2,R,37915.12890625,415.5412902832031,633.4037475585938,41264.31640625,0
3195.893810138,2,R,41975.45703125,326.5813293457031,588.566162109375,45495.6796875,0
3195.894687366,2,R,42628.75390625,463.3293151855469,679.6271362304688,46286.3515625,0
3195.896535987,2,R,46766.15234375,400.78912353515625,680.96826171875,50318.15625,0
3195.897442289,2,R,47097.26953125,448.3536376953125,759.4228515625,51399.0,0
3195.899127234,2,R,42268.53515625,476.5615539550781,726.6105346679688,46148.484375,0
3195.899997898,2,R,45580.9296875,437.22247314453125,728.890380859375,49381.84375,0
3195.901454122,2,R,48147.66796875,474.818115234375,677.0790405273438,52180.4140625,0
3195.902041619,2,R,43232.1171875,469.2748718261719,668.2277221679688,47114.125,0
3195.903772859,2,R,44203.390625,425.55487060546875,736.7135009765625,48023.125,0
3195.904950816,2,R,47942.2578125,495.8734436035156,724.5541381835938,51734.5859375,0
3195.907047292,2,R,45383.6953125,441.3798828125,662.8633422851562,49359.3125,0
3195.907937563,2,R,42545.33984375,434.89788818359375,694.4686889648438,46207.4921875,0
3195.910567157,2,R,43110.03125,581.61474609375,862.9114379882812,47061.10546875,0
3195.911239634,2,R,38213.9296875,383.3547668457031,675.7379150390625,41725.921875,0
3195.993812292,2,R,41468.56640625,456.1767578125,776.5443115234375,45125.3125,0
3195.995079122,2,R,44106.7421875,453.98626708984375,776.767822265625,47839.88671875,0
3195.998935404,2,R,39118.81640625,473.6111145019531,762.8650512695312,42908.01953125,0
3196.000206571,2,R,40193.7109375,474.9075012207031,763.0885620117188,43942.41015625,0
3196.003642309,2,R,43849.83203125,485.54693603515625,698.7155151367188,47343.140625,0
3196.005077518,2,R,41329.76171875,480.4060363769531,758.573486328125,45137.55859375,0
3196.007985842,2,R,38332.4375,492.92303466796875,750.3480834960938,41911.265625,0
3196.00908178,2,R,42449.09375,412.1885070800781,682.9799194335938,46149.46875,0
3196.094474153,2,R,43121.69921875,514.8724365234375,768.6317749023438,47200.08984375,0
3196.096066725,2,R,38209.546875,524.03662109375,770.866943359375,41768.83984375,0
3196.100126232,2,R,41508.0390625,475.4439697265625,767.2012939453125,45109.44140625,0
3196.101488371,2,R,43981.9296875,425.241943359375,731.796142578125,47912.26171875,0
3196.105636585,2,R,39121.3203125,493.77239990234375,726.1187744140625,42895.45703125,0
3196.106810863,2,R,40060.00390625,516.4817504882812,730.2315063476562,43820.59375,0
3196.145797495,2,R,43792.38671875,493.8617858886719,728.1304321289062,47363.61328125,0
3196.148258255,2,R,41419.48046875,511.5643615722656,763.4461669921875,45164.11328125,0
3196.154379652,2,R,38579.46875,514.4254150390625,766.8436279296875,42018.1484375,0
3196.15659846,2,R,42712.44140625,458.724853515625,722.4083862304688,46280.5390625,0
3196.160435995,2,R,43011.73046875,479.2437438964844,826.746337890625,47313.01171875,0
3196.161776485,2,R,38205.390625,494.44293212890625,744.178955078125,41853.28515625,0
3196.165150814,2,R,38875.80859375,595.60693359375,840.6491088867188,42844.94140625,0
3196.167070175,2,R,33989.8515625,544.1979370117188,756.6065673828125,37470.91015625,0
3196.169627609,2,R,37217.17578125,558.0560302734375,738.3228149414062,40945.0,0
3196.171512885,2,R,39793.79296875,547.282470703125,698.5367431640625,43596.140625,0
3196.175174537,2,R,34948.7421875,512.5478515625,753.6113891601562,38633.24609375,0
3196.176329165,2,R,35558.31640625,542.0074462890625,739.1275024414062,39781.94921875,0
3196.193350619,2,R,36338.39453125,628.8663330078125,912.7111206054688,40894.9296875,0
3196.194146528,2,R,31357.306640625,461.719970703125,733.4054565429688,35386.296875,0
3196.196104941,2,R,34581.90234375,501.55078125,760.1381225585938,38832.265625,0
3196.19691492,2,R,37262.7734375,519.1639404296875,861.2127075195312,41648.00390625,0
