timestamps,words,terms,,,,,Marker
53180.512274151,1,A,-7.57724142074585,260.5989990234375,203.02088928222656,-8.247794151306152,0
53180.513586992,1,A,-11.466444969177246,200.91983032226562,244.41632080078125,51.25254821777344,0
53180.517155571,1,A,-41.686004638671875,230.6029510498047,190.63803100585938,10.706485748291016,0
53180.518447797,1,A,-17.41200828552246,189.25222778320312,126.04148864746094,-12.002886772155762,0
53180.521669791,1,A,-47.89978790283203,215.67198181152344,171.95196533203125,34.30992889404297,0
53180.522988796,1,A,-16.652050018310547,192.4708709716797,183.79840087890625,8.113683700561523,0
53180.526971024,1,A,-75.79476165771484,177.71871948242188,160.86550903320312,-51.56547546386719,0
53180.528365593,1,A,-53.174800872802734,173.963623046875,170.0744171142578,25.101009368896484,0
53180.530954583,1,A,19.557775497436523,189.74395751953125,198.3270263671875,1.9893052577972412,0
53180.531723364,1,A,-27.15736961364746,144.19110107421875,156.0822296142578,-42.40126037597656,0
53180.533605817,1,A,-62.2943115234375,189.47573852539062,135.384521484375,4.492700576782227,0
53180.534408116,1,A,-14.148653984069824,267.617431640625,197.07533264160156,66.00469970703125,0
53180.560297109,1,A,-49.95615005493164,229.21713256835938,126.57792663574219,2.7045609951019287,0
53180.560776694,1,A,-50.224369049072266,212.36392211914062,128.58958435058594,-11.868776321411133,0
53180.561812991,1,A,-80.9803695678711,211.73806762695312,138.73727416992188,-44.591732025146484,0
53180.562251716,1,A,-36.00865936279297,224.47857666015625,124.25334930419922,16.875566482543945,0
53180.5632461,1,A,-25.637451171875,215.85079956054688,176.10939025878906,24.832788467407227,0
53180.563637358,1,A,6.057322978973389,213.25799560546875,189.4310302734375,10.214747428894043,0
53180.564638837,1,A,-49.91144561767578,187.15115356445312,226.53492736816406,-29.079620361328125,0
53180.565034971,1,A,-73.64899444580078,132.47879028320312,137.57498168945312,-36.813323974609375,0
53180.612379286,1,A,-55.097049713134766,228.59129333496094,174.90240478515625,13.47810173034668,0
53180.613658526,1,A,-28.230253219604492,192.20265197753906,194.9295654296875,16.33912467956543,0
53180.617984219,1,A,-4.716217994689941,171.5049285888672,144.8616485595703,21.345916748046875,0
53180.619416843,1,A,-23.67049789428711,215.76138305664062,171.6390380859375,-54.82883071899414,0
53180.623123836,1,A,0.8717180490493774,204.49610900878906,162.2960205078125,36.27688217163086,0
53180.624465095,1,A,-53.398319244384766,214.5096893310547,155.8587188720703,-29.213729858398438,0
53180.627827016,1,A,-39.406124114990234,228.4124755859375,197.70118713378906,5.565584182739258,0
53180.629129206,1,A,-45.128173828125,167.5263214111328,143.43113708496094,41.77540969848633,0
53180.632587945,1,A,-53.89005661010742,215.04612731933594,183.39605712890625,29.61606216430664,0
53180.633953014,1,A,-6.146729946136475,111.95988464355469,117.50312042236328,-40.16608428955078,0
53180.636184242,1,A,-40.83663558959961,217.86245727539062,215.80609130859375,4.403293609619141,0
53180.63721536,1,A,40.83663558959961,225.77496337890625,189.78866577148438,2.346933126449585,0
53180.662496782,1,A,5.610287666320801,196.58358764648438,150.49429321289062,-55.991119384765625,0
53180.663916474,1,A,-8.873642921447754,156.0375213623047,134.53515625,-64.52948760986328,0
53180.667346631,1,A,11.734665870666504,212.05099487304688,169.9403076171875,-8.828939437866211,0
53180.668697239,1,A,-42.490665435791016,231.6758270263672,152.01422119140625,38.601463317871094,0
53180.672839959,1,A,-28.99021339416504,172.9801483154297,219.5164794921875,-51.2972526550293,0
53180.674213036,1,A,-40.479007720947266,179.10452270507812,205.56900024414062,-22.821130752563477,0
53180.676171449,1,A,1.3187528848648071,223.76332092285156,244.05870056152344,21.748247146606445,0
53180.676868431,1,A,-74.45365905761719,155.67990112304688,126.98026275634766,-32.834712982177734,0
53180.710641182,1,A,-29.61606216430664,208.43002319335938,203.87025451660156,-21.032991409301758,0
53180.711317269,1,A,-31.225387573242188,212.67684936523438,166.00640869140625,18.30607795715332,0
53180.712762582,1,A,-25.41393280029297,216.43194580078125,156.97630310058594,-35.8298454284668,0
53180.713317368,1,A,-38.95909118652344,194.4378204345703,111.33403778076172,-83.70728302001953,0
53180.714713774,1,A,-4.313886642456055,241.5552978515625,203.2891082763672,24.11753273010254,0
53180.71522609,1,A,-3.2410030364990234,236.5932159423828,165.11233520507812,-34.08641052246094,0
53180.716487641,1,A,-29.12432289123535,219.56118774414062,181.69732666015625,-3.64333438873291,0
53180.716982748,1,A,-13.969840049743652,180.04330444335938,181.2502899169922,9.27597427368164,0
53180.718298413,1,A,-19.960107803344727,163.95004272460938,167.83924865722656,-0.15646220743656158,0
53180.718812187,1,A,-58.76273727416992,174.5000762939453,146.15805053710938,-65.5129623413086,0
53180.720390785,1,A,-60.41676712036133,172.7566375732422,192.2473602294922,-38.02031707763672,0
53180.720894884,1,A,-42.3565559387207,216.38723754882812,220.2764434814453,63.993045806884766,0
53180.762512593,1,A,-62.786048889160156,167.66043090820312,182.7255096435547,-10.125340461730957,0
53180.763776,1,A,-59.120365142822266,203.42323303222656,180.8032684326172,36.50040054321289,0
53180.767413928,1,A,-7.264317035675049,223.49508666992188,168.50979614257812,36.94743347167969,0
53180.768657713,1,A,-46.87160873413086,255.1004638671875,164.9335174560547,-21.792951583862305,0
53180.772274012,1,A,-37.57328414916992,195.82363891601562,148.57205200195312,-28.09614372253418,0
53180.773491966,1,A,-4.358590126037598,235.833251953125,200.07046508789062,35.695735931396484,0
53180.777585745,1,A,14.506281852722168,181.96554565429688,165.6934814453125,-11.645258903503418,0
53180.778968816,1,A,-102.9744873046875,118.93363189697266,157.42333984375,-30.107799530029297,0
53180.812335397,1,A,-4.000962257385254,204.7643280029297,166.6322479248047,19.513072967529297,0
53180.813668276,1,A,-42.8035888671875,205.6136932373047,139.63134765625,-3.911555290222168,0
53180.817050502,1,A,2.12341570854187,212.90036010742188,143.02880859375,-15.802682876586914,0
53180.818420205,1,A,18.842519760131836,154.3834991455078,153.4894256591797,-30.867759704589844,0
53180.82384447,1,A,-20.943584442138672,258.7661437988281,195.46600341796875,-22.418800354003906,0
53180.825394402,1,A,-21.032991409301758,192.29205322265625,160.5972900390625,23.268165588378906,0
53180.828864576,1,A,-36.67921447753906,198.37173461914062,172.35430908203125,-19.20014762878418,0
53180.82973194,1,A,-10.4829683303833,225.3726348876953,184.4242401123047,-3.777444839477539,0
53180.831706291,1,A,-6.951392650604248,239.81185913085938,156.61866760253906,21.971765518188477,0
53180.83249846,1,A,-95.95603942871094,111.1999282836914,115.13383483886719,-49.06208038330078,0
53180.834569969,1,A,2.8386714458465576,262.0295104980469,136.18917846679688,5.789101600646973,0
53180.835235095,1,A,26.03978157043457,198.68466186523438,197.03062438964844,39.629642486572266,0
53180.860133859,1,A,-29.39254379272461,218.13067626953125,141.330078125,23.715200424194336,0
53180.860558882,1,A,-30.95716667175293,200.5175018310547,132.88111877441406,-54.11357498168945,0
53180.861540298,1,A,-52.99598693847656,211.51455688476562,202.8420867919922,-5.476177215576172,0
53180.861945713,1,A,-58.628623962402344,248.79727172851562,160.99961853027344,23.67049789428711,0
53180.86292129,1,A,-54.15827560424805,176.51171875,198.28231811523438,-3.732741355895996,0
53180.863323075,1,A,-80.71215057373047,158.4068145751953,150.89662170410156,17.054380416870117,0
53180.868200416,1,A,-6.772578716278076,200.7410125732422,174.6788787841797,-39.04849624633789,0
53180.868754905,1,A,-38.512054443359375,188.7157745361328,162.20660400390625,-10.1700439453125,0
53180.869922642,1,A,-50.53729248046875,229.038330078125,154.20468139648438,7.7560553550720215,0
53180.870308391,1,A,18.887224197387695,225.9984893798828,159.39028930664062,32.2088623046875,0
53180.871298841,1,A,-39.31671905517578,189.11810302734375,169.67208862304688,-24.162235260009766,0
53180.871667553,1,A,-22.821130752563477,193.63316345214844,204.45140075683594,-21.43532371520996,0
53180.914102152,1,A,152.93063354492188,118.93363189697266,227.16078186035156,171.9743194580078,0
53180.917719927,1,A,119.17950439453125,175.3494415283203,211.1122283935547,188.42520141601562,0
53180.918992492,1,A,93.6985092163086,142.53707885742188,198.8187713623047,169.515625,0
53180.922243028,1,A,93.38558959960938,136.3232879638672,191.57679748535156,158.29505920410156,0
53180.923410262,1,A,99.3311538696289,121.12409973144531,208.6982421875,130.62359619140625,0
53180.962346627,1,A,83.23789978027344,81.02507019042969,188.40284729003906,136.1668243408203,0
53180.963645788,1,A,76.62178039550781,71.3691177368164,194.84014892578125,157.1327667236328,0
53180.966962592,1,A,95.75487518310547,126.22029876708984,196.2706756591797,85.16014862060547,0
53180.968456601,1,A,98.07945251464844,137.53028869628906,197.4776611328125,173.1813201904297,0
53180.971788346,1,A,44.21175003051758,58.628623962402344,91.39628601074219,163.6594696044922,0
53180.97297076,1,A,149.175537109375,149.55552673339844,231.6758270263672,196.4271240234375,0
53181.012891113,1,A,81.18153381347656,148.8849639892578,213.83914184570312,137.8655548095703,0
53181.014406255,1,A,104.60616302490234,131.80824279785156,188.89459228515625,135.49627685546875,0
53181.018111287,1,A,26.6879825592041,141.1065673828125,161.62545776367188,151.72364807128906,0
53181.019358322,1,A,163.4359588623047,117.23490142822266,178.25515747070312,154.36114501953125,0
53181.022809961,1,A,94.68199157714844,93.85497283935547,164.44178771972656,216.81192016601562,0
53181.024659227,1,A,46.53633117675781,127.11437225341797,145.979248046875,169.4262237548828,0
53181.028756407,1,A,87.44002532958984,161.98309326171875,154.2493896484375,67.72578430175781,0
53181.029804401,1,A,127.89668273925781,134.982177734375,205.47958374023438,133.21640014648438,0
53181.031800355,1,A,45.46344757080078,49.375003814697266,114.01625061035156,77.69466400146484,0
53181.0326118,1,A,132.9928741455078,185.22891235351562,253.4911346435547,187.75465393066406,0
53181.062396079,1,A,105.0531997680664,111.11051940917969,146.9627227783203,152.61770629882812,0
53181.063709866,1,A,102.90743255615234,140.88304138183594,166.3193359375,188.82752990722656,0
53181.067067644,1,A,78.27581024169922,118.17367553710938,147.1862335205078,120.43119812011719,0
53181.068411006,1,A,70.40799713134766,154.472900390625,170.9237823486328,156.8645477294922,0
53181.072472885,1,A,98.88411712646484,110.70819091796875,200.11517333984375,146.04629516601562,0
53181.073830642,1,A,79.8851318359375,144.3699188232422,231.89935302734375,139.0725555419922,0
53181.075934467,1,A,108.58477783203125,156.61866760253906,180.49034118652344,112.87631225585938,0
53181.076606083,1,A,101.0298843383789,166.85577392578125,204.8984375,154.71878051757812,0
53181.078494349,1,A,32.72295379638672,50.76081085205078,97.61006927490234,99.77819061279297,0
53181.079170513,1,A,142.06768798828125,141.01715087890625,207.17831420898438,182.97137451171875,0
53181.112187401,1,A,38.355594635009766,154.83053588867188,178.79161071777344,81.44976043701172,0
53181.11348961,1,A,79.61691284179688,134.93748474121094,178.38926696777344,105.63434600830078,0
53181.11744275,1,A,93.6091079711914,112.58573913574219,159.8373260498047,148.1026611328125,0
53181.119416791,1,A,171.66139221191406,113.79273223876953,164.44178771972656,158.25035095214844,0
53181.123800526,1,A,179.260986328125,110.84230041503906,182.59140014648438,139.2960662841797,0
53181.125187862,1,A,107.55659484863281,154.69642639160156,190.36981201171875,114.0385971069336,0
53181.128587786,1,A,142.5147247314453,130.91416931152344,192.96261596679688,135.49627685546875,0
53181.129645635,1,A,139.43017578125,122.24169158935547,176.82464599609375,150.1590118408203,0
53181.131602149,1,A,34.421688079833984,75.48184204101562,122.6440200805664,82.74615478515625,0
53181.132382936,1,A,140.5477752685547,197.16473388671875,184.73716735839844,204.6078643798828,0
53181.211975589,1,A,76.80059051513672,79.81807708740234,197.07533264160156,144.2134552001953,0
53181.213037593,1,A,105.0531997680664,138.24554443359375,148.6614532470703,163.88299560546875,0
53181.215700432,1,A,61.64611053466797,127.29318237304688,208.9217529296875,114.35152435302734,0
53181.216903557,1,A,79.0357666015625,105.83551025390625,167.83924865722656,123.64984893798828,0
53181.219550171,1,A,84.80252075195312,144.54873657226562,78.38756561279297,159.23382568359375,0
53181.22049745,1,A,55.566436767578125,110.30586242675781,177.1375732421875,155.2999267578125,0
53181.223184223,1,A,78.05229187011719,149.10848999023438,188.62637329101562,205.3231201171875,0
53181.224174517,1,A,144.3028564453125,106.77428436279297,134.31163024902344,165.00057983398438,0
53181.227178113,1,A,56.415802001953125,97.83358764648438,105.5225830078125,139.25137329101562,0
53181.228239056,1,A,106.93074798583984,204.98785400390625,258.6320495605469,145.59925842285156,0
53181.261780116,1,A,72.19613647460938,126.7120361328125,213.25799560546875,132.32232666015625,0
53181.262957254,1,A,105.45552825927734,151.88009643554688,191.71090698242188,119.13479614257812,0
53181.266037215,1,A,104.56146240234375,122.91223907470703,166.98988342285156,140.5477752685547,0
53181.267131135,1,A,88.51290893554688,105.65669250488281,176.46702575683594,168.26393127441406,0
53181.269935501,1,A,100.53814697265625,150.9413299560547,165.067626953125,150.91897583007812,0
53181.271405841,1,A,103.13095092773438,122.10758209228516,152.59535217285156,124.49921417236328,0
53181.275287048,1,A,120.47590637207031,127.56140899658203,162.1619110107422,165.9840545654297,0
53181.276543711,1,A,99.55467224121094,196.851806640625,186.34649658203125,134.02105712890625,0
53181.279452041,1,A,121.68289947509766,164.3523712158203,202.30563354492188,209.43585205078125,0
53181.28009223,1,A,70.63151550292969,61.0426139831543,131.62942504882812,121.50408172607422,0
53181.281770589,1,A,19.356611251831055,-25.771560668945312,103.8238525390625,11.265278816223145,0
53181.282460333,1,A,37.0591926574707,23.581090927124023,72.26319122314453,96.91716766357422,0
53181.310506935,1,A,116.05025482177734,100.64990234375,146.6945037841797,131.11532592773438,0
53181.311061674,1,A,46.759849548339844,64.48477935791016,118.84422302246094,71.57028198242188,0
53181.312305166,1,A,52.79481887817383,1.1846424341201782,117.27960205078125,38.62381362915039,0
53181.312736591,1,A,3.352761745452881,48.43622970581055,110.97640991210938,17.836692810058594,0
53181.313896199,1,A,67.14463806152344,55.23115921020508,100.33698272705078,61.69081497192383,0
53181.314383109,1,A,59.14271545410156,53.085391998291016,102.57215881347656,64.2389144897461,0
53181.315530868,1,A,77.56055450439453,69.5362777709961,102.25923156738281,61.73551940917969,0
53181.315952395,1,A,85.51777648925781,96.71599578857422,89.8763656616211,72.86668395996094,0
53181.317122781,1,A,38.48970413208008,-17.769636154174805,100.24757385253906,-1.2069941759109497,0
53181.317608422,1,A,127.53905487060547,61.757869720458984,149.33200073242188,95.39724731445312,0
53181.362343463,1,A,70.1397705078125,66.27291870117188,76.19709777832031,76.88999938964844,0
53181.363617444,1,A,51.632530212402344,10.4829683303833,94.25730895996094,134.9598388671875,0
53181.367334896,1,A,57.26517105102539,60.10383987426758,80.62274169921875,129.5507049560547,0
53181.368698059,1,A,50.961978912353516,82.05325317382812,184.6924591064453,103.66738891601562,0
53181.372733267,1,A,18.686058044433594,23.312870025634766,169.40386962890625,50.51494216918945,0
53181.374111989,1,A,82.70145416259766,2.8386714458465576,144.77224731445312,38.26618576049805,0
53181.377377168,1,A,44.25645446777344,32.11945724487305,163.81593322753906,71.16795349121094,0
53181.37877375,1,A,135.36216735839844,64.70829772949219,129.43894958496094,86.59066009521484,0
53181.382111525,1,A,7.152558326721191,4.269183158874512,60.908504486083984,5.1409010887146,0
53181.383325867,1,A,112.65279388427734,100.64990234375,172.53311157226562,137.28440856933594,0
53181.410988143,1,A,52.39249038696289,82.14266204833984,161.71487426757812,62.3166618347168,0
53181.411747235,1,A,13.142826080322266,47.58686447143555,78.92401123046875,73.09020233154297,0
53181.413579383,1,A,30.44307518005371,28.72199249267578,88.93759155273438,-12.651087760925293,0
53181.414366621,1,A,97.23008728027344,37.39447021484375,164.03945922851562,101.96865844726562,0
53181.416334715,1,A,68.75396728515625,52.236026763916016,98.50413513183594,119.85005187988281,0
53181.417012368,1,A,78.05229187011719,-19.513072967529297,117.05608367919922,52.660709381103516,0
53181.418863308,1,A,91.9997787475586,56.12522888183594,85.54012298583984,13.50045394897461,0
53181.419535162,1,A,51.40901184082031,81.02507019042969,124.29804992675781,45.68696594238281,0
53181.42135437,1,A,-3.397465229034424,60.908504486083984,41.5071907043457,85.4283676147461,0
53181.422170859,1,A,104.51675415039062,56.572265625,158.4962158203125,99.3311538696289,0
53181.461622188,1,A,74.07368469238281,48.257415771484375,150.53900146484375,74.87834167480469,0
53181.462913197,1,A,121.3699722290039,41.90951919555664,166.90048217773438,69.20100402832031,0
53181.465788927,1,A,43.36238479614258,58.31570053100586,131.54000854492188,58.82979202270508,0
53181.466809424,1,A,143.3193817138672,36.27688217163086,152.32713317871094,53.91240692138672,0
53181.511920208,1,A,107.4671859741211,101.18634796142578,131.2270965576172,106.21549224853516,0
53181.513112315,1,A,7.510186195373535,51.87839889526367,162.51953125,37.238006591796875,0
53181.516131054,1,A,58.82979202270508,25.369230270385742,75.57125091552734,46.35751724243164,0
53181.51724558,1,A,-10.237098693847656,74.4089584350586,99.17469024658203,141.57594299316406,0
53181.520689352,1,A,30.3089656829834,9.097160339355469,69.89390563964844,79.52750396728516,0
53181.522247789,1,A,98.16886138916016,40.07667922973633,127.24848175048828,53.599483489990234,0
53181.562479888,1,A,75.77241516113281,57.913368225097656,108.78594207763672,128.4778289794922,0
53181.563882388,1,A,74.1630859375,36.768619537353516,160.5972900390625,98.3476791381836,0
53181.567225722,1,A,33.34880447387695,3.688037872314453,75.61595153808594,78.49932861328125,0
53181.568456963,1,A,59.05331039428711,80.89096069335938,161.22312927246094,107.15426635742188,0
53181.57383529,1,A,33.7064323425293,36.813323974609375,76.01828002929688,45.597557067871094,0
53181.575136251,1,A,106.97544860839844,66.4964370727539,166.90048217773438,131.47296142578125,0
53181.578364046,1,A,108.98710632324219,134.49044799804688,175.12591552734375,182.79257202148438,0
53181.579380468,1,A,87.52943420410156,54.4712028503418,156.84219360351562,195.75657653808594,0
53181.5811492,1,A,49.799686431884766,113.25628662109375,144.81695556640625,161.3348846435547,0
53181.582212042,1,A,114.08330535888672,99.39820861816406,129.30484008789062,116.63140106201172,0
53181.584834903,1,A,131.11532592773438,-12.27110767364502,157.24452209472656,57.801612854003906,0
53181.585505346,1,A,151.32130432128906,42.267147064208984,165.5593719482422,126.1085433959961,0
53181.611304263,1,A,165.31350708007812,19.334259033203125,213.25799560546875,135.36216735839844,0
53181.612278768,1,A,119.44772338867188,50.13496398925781,219.56118774414062,102.50509643554688,0
53181.614730146,1,A,150.11431884765625,42.84829330444336,213.30270385742188,78.72284698486328,0
53181.615887486,1,A,131.9199981689453,78.11934661865234,164.8441162109375,137.32911682128906,0
53181.618674135,1,A,100.0464096069336,64.44007873535156,160.9549102783203,125.79561614990234,0
53181.619675478,1,A,109.30003356933594,24.56456756591797,197.74588012695312,89.76460266113281,0
53181.621925225,1,A,121.86170959472656,38.824981689453125,137.083251953125,183.64193725585938,0
53181.622854664,1,A,166.2075653076172,53.93476104736328,178.29986572265625,111.80342864990234,0
53181.624779558,1,A,48.995025634765625,39.09320068359375,107.98127746582031,52.616004943847656,0
53181.625341185,1,A,187.26290893554688,106.23783874511719,238.2472381591797,192.13558959960938,0
53181.660972317,1,A,72.68787384033203,-27.470293045043945,125.23682403564453,86.00951385498047,0
53181.661734019,1,A,103.3544692993164,34.801666259765625,160.3290557861328,118.46424865722656,0
53181.663649882,1,A,154.98699951171875,78.87930297851562,182.7702178955078,127.89668273925781,0
53181.664409403,1,A,131.6517791748047,56.1699333190918,184.82656860351562,112.25045776367188,0
53181.666505364,1,A,150.5613555908203,27.067962646484375,187.8217010498047,105.0531997680664,0
53181.667220512,1,A,107.02014923095703,54.69471740722656,191.48739624023438,155.2999267578125,0
53181.669044662,1,A,138.75962829589844,51.56547546386719,138.33494567871094,66.7423095703125,0
53181.669743428,1,A,141.35243225097656,62.16020202636719,209.23468017578125,167.99571228027344,0
53181.671621873,1,A,65.8929443359375,-17.45671272277832,116.02790832519531,104.38264465332031,0
53181.672316537,1,A,196.60594177246094,73.06785583496094,190.95095825195312,179.52920532226562,0
53181.712436781,1,A,106.34960174560547,34.08641052246094,127.02496337890625,70.00566101074219,0
53181.713880756,1,A,82.209716796875,48.74915313720703,161.84898376464844,130.75770568847656,0
53181.71726248,1,A,178.9033660888672,42.08833312988281,152.4165496826172,128.79075622558594,0
53181.718649499,1,A,108.67417907714844,48.033897399902344,174.81298828125,148.1026611328125,0
53181.72196181,1,A,203.80320739746094,56.929893493652344,195.0189666748047,171.25906372070312,0
53181.723655477,1,A,105.85786437988281,36.94743347167969,150.49429321289062,121.90641784667969,0
53181.728238086,1,A,95.66546630859375,46.60338592529297,178.4786834716797,59.90267562866211,0
53181.72956753,1,A,138.13377380371094,75.92887878417969,132.5681915283203,116.13966369628906,0
53181.732986381,1,A,89.54109191894531,-0.33527615666389465,147.9014892578125,83.14849090576172,0
53181.734277556,1,A,183.2843017578125,63.85893249511719,217.8177490234375,152.88592529296875,0
53181.762396622,1,A,86.99298858642578,29.12432289123535,137.97732543945312,89.85401153564453,0
53181.763664037,1,A,116.40788269042969,-6.861985683441162,171.59434509277344,100.40403747558594,0
53181.767501247,1,A,124.588623046875,60.908504486083984,162.11720275878906,110.99876403808594,0
53181.768748524,1,A,194.5048828125,104.40499877929688,197.79058837890625,158.11624145507812,0
53181.772059481,1,A,143.9452362060547,69.08924102783203,144.90635681152344,166.8781280517578,0
53181.773282808,1,A,124.49921417236328,75.03480529785156,194.2143096923828,84.93663024902344,0
53181.776179096,1,A,136.56915283203125,75.61595153808594,166.81106567382812,62.137847900390625,0
53181.777203976,1,A,165.31350708007812,58.71803283691406,203.1103057861328,92.35740661621094,0
53181.779216759,1,A,66.60820007324219,-37.52857971191406,164.66529846191406,83.1037826538086,0
53181.779744554,1,A,247.79144287109375,123.13575744628906,260.1966552734375,146.67214965820312,0
53181.810574624,1,A,141.7547607421875,69.13394927978516,210.35226440429688,175.01416015625,0
53181.811146056,1,A,129.1036834716797,32.07475280761719,140.83834838867188,97.45360565185547,0
53181.812407621,1,A,109.61295318603516,97.16303253173828,156.12693786621094,118.46424865722656,0
53181.812870491,1,A,73.1349105834961,42.267147064208984,193.05201721191406,141.08421325683594,0
53181.814119515,1,A,92.49151611328125,50.045555114746094,161.8042755126953,160.172607421875,0
53181.814579368,1,A,55.789955139160156,66.317626953125,140.6148223876953,100.2252197265625,0
53181.815835189,1,A,127.0920181274414,82.32147216796875,198.3270263671875,127.49434661865234,0
53181.816306508,1,A,151.76834106445312,57.33222579956055,184.64776611328125,118.55364990234375,0
53181.81756135,1,A,89.94342041015625,3.956258773803711,110.48467254638672,91.68685913085938,0
53181.818558449,1,A,173.4495391845703,91.5303955078125,249.87014770507812,178.9033660888672,0
53181.911994307,1,A,97.09597778320312,4.984438896179199,111.46814727783203,134.5574951171875,0
53181.913221089,1,A,132.1435089111328,7.264317035675049,178.56808471679688,118.95598602294922,0
53181.916311231,1,A,138.80433654785156,59.47799301147461,196.58358764648438,119.89476013183594,0
53181.917350615,1,A,113.01042175292969,43.384735107421875,193.40963745117188,125.21446990966797,0
53181.920215168,1,A,104.15912628173828,63.814231872558594,198.86346435546875,163.570068359375,0
53181.921319589,1,A,92.22329711914062,66.22821807861328,151.8354034423828,114.39622497558594,0
53181.925457537,1,A,158.25035095214844,77.26998138427734,175.5282440185547,92.62562561035156,0
53181.927054566,1,A,145.8674774169922,0.2905726730823517,233.86630249023438,183.4184112548828,0
53181.929988311,1,A,69.69274139404297,-0.20116570591926575,154.6070098876953,42.51301956176758,0
53181.931115934,1,A,222.22103881835938,93.1844253540039,229.79827880859375,104.2038345336914,0
53182.011905181,1,A,121.95111846923828,55.67819595336914,137.53028869628906,64.1942138671875,0
53182.013031563,1,A,102.14746856689453,34.22052001953125,186.257080078125,151.4107208251953,0
53182.015726439,1,A,57.354576110839844,33.013526916503906,182.36788940429688,121.4146728515625,0
53182.016667978,1,A,196.24832153320312,32.566490173339844,146.0686492919922,97.36419677734375,0
53182.019434735,1,A,124.76744079589844,79.81807708740234,177.53990173339844,148.50498962402344,0
53182.020380807,1,A,112.51868438720703,51.25254821777344,169.76150512695312,125.08036041259766,0
53182.023000332,1,A,156.5069122314453,76.73353576660156,184.60305786132812,114.48563385009766,0
